player1,player2,similarity
Robert Lewandowski,Sergio Busquets,0.8478602470596117
Romelu Lukaku,Marco Reus,0.8478614955642515
Marco Reus,Romelu Lukaku,0.8478614955642515
Mats Hummels,Pierre-Emerick Aubameyang,0.8478673807142382
Pierre-Emerick Aubameyang,Mats Hummels,0.8478673807142382
Laurent Koscielny,Harry Kane,0.8478880979102165
Harry Kane,Laurent Koscielny,0.8478880979102165
Thomas Müller,Antoine Griezmann,0.8479113504405362
Antoine Griezmann,Thomas Müller,0.8479113504405362
Toby Alderweireld,Lionel Messi,0.8479235357058292
Lionel Messi,Toby Alderweireld,0.8479235357058292
Mats Hummels,Laurent Koscielny,0.8479295163101178
Laurent Koscielny,Mats Hummels,0.8479295163101178
Sokratis,Philipp Lahm,0.8479940115343355
Philipp Lahm,Sokratis,0.8479940115343355
Eden Hazard,Sergio Ramos,0.8480101929308137
Sergio Ramos,Eden Hazard,0.8480101929308138
Dries Mertens,Harry Kane,0.8480605918577977
Harry Kane,Dries Mertens,0.8480605918577977
Mats Hummels,Dries Mertens,0.8481020186838385
Dries Mertens,Mats Hummels,0.8481020186838386
Eden Hazard,Piqué,0.8481104657839958
Piqué,Eden Hazard,0.848110465783996
Kevin De Bruyne,Eden Hazard,0.8481420462631534
Eden Hazard,Kevin De Bruyne,0.8481420462631535
Toni Kroos,Eden Hazard,0.8481560264775235
Eden Hazard,Toni Kroos,0.8481560264775236
David Silva,Robert Lewandowski,0.8481911941758131
Robert Lewandowski,David Silva,0.8481911941758132
Romelu Lukaku,Philipp Lahm,0.8481927090595872
Philipp Lahm,Romelu Lukaku,0.8481927090595872
Jérôme Boateng,Javi Martinez,0.8482002473919084
Javi Martinez,Jérôme Boateng,0.8482002473919084
Leonardo Bonucci,Thiago Silva,0.8482294087263162
Thiago Silva,Leonardo Bonucci,0.8482294087263162
Neymar,Arturo Vidal,0.8482366195919976
Arturo Vidal,Neymar,0.8482366195919976
Zlatan Ibrahimović,Alexis Sánchez,0.8482680255955618
Alexis Sánchez,Zlatan Ibrahimović,0.8482680255955619
Christian Eriksen,Neymar,0.8482834196184003
Neymar,Christian Eriksen,0.8482834196184003
Vincent Kompany,Javi Martinez,0.8482873187684387
Javi Martinez,Vincent Kompany,0.8482873187684387
Edinson Cavani,Pepe,0.8482971616699573
Pepe,Edinson Cavani,0.8482971616699574
Juan Mata,Diego Costa,0.8483088299421829
Diego Costa,Juan Mata,0.848308829942183
Gareth Bale,Leonardo Bonucci,0.8483152627069599
Leonardo Bonucci,Gareth Bale,0.8483152627069599
Cristiano Ronaldo,Henrikh Mkhitaryan,0.8484065657180407
Henrikh Mkhitaryan,Cristiano Ronaldo,0.8484065657180407
Diego Godín,Robert Lewandowski,0.8484123845537095
Robert Lewandowski,Diego Godín,0.8484123845537095
Arjen Robben,Paul Pogba,0.8484568140729671
Paul Pogba,Arjen Robben,0.8484568140729672
Franck Ribéry,Marco Reus,0.8484654246287736
Marco Reus,Franck Ribéry,0.8484654246287736
Sokratis,Sergio Ramos,0.8484722819131278
Sergio Ramos,Sokratis,0.8484722819131278
Pierre-Emerick Aubameyang,Alexis Sánchez,0.8485204275293289
Alexis Sánchez,Pierre-Emerick Aubameyang,0.8485204275293289
Sokratis,Piqué,0.8485726094059607
Piqué,Sokratis,0.8485726094059607
Alexis Sánchez,Laurent Koscielny,0.8485826109834631
Laurent Koscielny,Alexis Sánchez,0.8485826109834631
Sokratis,Kevin De Bruyne,0.8486042070936276
Kevin De Bruyne,Sokratis,0.8486042070936276
Coutinho,Robert Lewandowski,0.8486099067556512
Robert Lewandowski,Coutinho,0.8486099067556512
Neymar,Harry Kane,0.8486128062347524
Harry Kane,Neymar,0.8486128062347524
Toni Kroos,Sokratis,0.8486181949259523
Sokratis,Toni Kroos,0.8486181949259523
Neymar,Mats Hummels,0.8486542600358574
Mats Hummels,Neymar,0.8486542600358575
Romelu Lukaku,Sergio Ramos,0.8486710915041953
Sergio Ramos,Romelu Lukaku,0.8486710915041953
Juan Mata,Arturo Vidal,0.848692876512621
Arturo Vidal,Juan Mata,0.848692876512621
Christian Eriksen,Juan Mata,0.8487397017122307
Juan Mata,Christian Eriksen,0.8487397017122307
Dimitri Payet,Pepe,0.8487468534547248
Pepe,Dimitri Payet,0.8487468534547248
Alexis Sánchez,Dries Mertens,0.8487552462224506
Dries Mertens,Alexis Sánchez,0.8487552462224506
Piqué,Romelu Lukaku,0.848771442505242
Romelu Lukaku,Piqué,0.848771442505242
Pepe,Claudio Marchisio,0.8487799003913442
Claudio Marchisio,Pepe,0.8487799003913442
Franck Ribéry,Philipp Lahm,0.8487968740464357
Philipp Lahm,Franck Ribéry,0.8487968740464357
Romelu Lukaku,Kevin De Bruyne,0.848803047596714
Kevin De Bruyne,Romelu Lukaku,0.8488030475967141
Cristiano Ronaldo,Filipe Luís,0.8488125297528636
Filipe Luís,Cristiano Ronaldo,0.8488125297528636
Romelu Lukaku,Toni Kroos,0.8488170387065944
Toni Kroos,Romelu Lukaku,0.8488170387065944
Thiago Silva,Eden Hazard,0.8488294611292898
Eden Hazard,Thiago Silva,0.8488294611292898
Eden Hazard,Gareth Bale,0.8489153758445493
Gareth Bale,Eden Hazard,0.8489153758445493
James Rodríguez,Leonardo Bonucci,0.8489266205475317
Leonardo Bonucci,James Rodríguez,0.8489266205475317
Edinson Cavani,Zlatan Ibrahimović,0.8489652374255455
Zlatan Ibrahimović,Edinson Cavani,0.8489652374255455
Leonardo Bonucci,Ángel Di María,0.8489767896940348
Ángel Di María,Leonardo Bonucci,0.8489767896940348
Juan Mata,Harry Kane,0.8490692655019325
Harry Kane,Juan Mata,0.8490692655019325
Leonardo Bonucci,Blaise Matuidi,0.8490726541803069
Blaise Matuidi,Leonardo Bonucci,0.8490726541803069
Mats Hummels,Juan Mata,0.8491107416005701
Juan Mata,Mats Hummels,0.8491107416005701
Robert Lewandowski,Javi Martinez,0.84912455013822
Javi Martinez,Robert Lewandowski,0.84912455013822
Arjen Robben,Marco Reus,0.8491499961134897
Marco Reus,Arjen Robben,0.8491499961134898
Willian,Antoine Griezmann,0.8491551375116323
Antoine Griezmann,Willian,0.8491551375116323
Lionel Messi,Jordi Alba,0.849164958625932
Jordi Alba,Lionel Messi,0.8491649586259321
Mesut Özil,Luka Modrić,0.8491922718791284
Luka Modrić,Mesut Özil,0.8491922718791284
Pierre-Emerick Aubameyang,Edinson Cavani,0.849217846814514
Edinson Cavani,Pierre-Emerick Aubameyang,0.849217846814514
Lionel Messi,Iniesta,0.8492500118721489
Iniesta,Lionel Messi,0.8492500118721489
Thomas Müller,Cristiano Ronaldo,0.8492578007401459
Cristiano Ronaldo,Thomas Müller,0.8492578007401459
Sergio Ramos,Franck Ribéry,0.8492755972413476
Franck Ribéry,Sergio Ramos,0.8492755972413476
Edinson Cavani,Laurent Koscielny,0.8492800813787202
Laurent Koscielny,Edinson Cavani,0.8492800813787202
Sokratis,Thiago Silva,0.8492919965387945
Thiago Silva,Sokratis,0.8492919965387946
Antoine Griezmann,Toby Alderweireld,0.8492994787835174
Toby Alderweireld,Antoine Griezmann,0.8492994787835174
Neymar,Alexis Sánchez,0.8493079129233676
Alexis Sánchez,Neymar,0.8493079129233676
Marcelo,Diego Costa,0.8493694233421472
Diego Costa,Marcelo,0.8493694233421472
Franck Ribéry,Piqué,0.8493760197220953
Piqué,Franck Ribéry,0.8493760197220953
Gareth Bale,Sokratis,0.8493779580698161
Sokratis,Gareth Bale,0.8493779580698161
Sergio Busquets,Sergio Busquets,0.8494041170097508
Kevin De Bruyne,Franck Ribéry,0.8494076473257741
Franck Ribéry,Kevin De Bruyne,0.8494076473257741
Dimitri Payet,Zlatan Ibrahimović,0.8494152833647207
Zlatan Ibrahimović,Dimitri Payet,0.8494152833647207
Toni Kroos,Franck Ribéry,0.8494216484014779
Franck Ribéry,Toni Kroos,0.8494216484014779
Zlatan Ibrahimović,Claudio Marchisio,0.8494483563274289
Claudio Marchisio,Zlatan Ibrahimović,0.8494483563274289
Edinson Cavani,Dries Mertens,0.8494528585107501
Dries Mertens,Edinson Cavani,0.8494528585107501
Lionel Messi,Santi Cazorla,0.8494666559086717
Santi Cazorla,Lionel Messi,0.8494666559086717
Philipp Lahm,Arjen Robben,0.8494817129560973
Arjen Robben,Philipp Lahm,0.8494817129560973
Romelu Lukaku,Thiago Silva,0.8494909982011094
Thiago Silva,Romelu Lukaku,0.8494909982011094
Diego Costa,Miranda,0.8495231420399174
Miranda,Diego Costa,0.8495231420399175
Eden Hazard,James Rodríguez,0.8495271661704106
James Rodríguez,Eden Hazard,0.8495271661704106
Romelu Lukaku,Gareth Bale,0.8495769798741876
Gareth Bale,Romelu Lukaku,0.8495769798741876
Eden Hazard,Ángel Di María,0.8495773708074503
Ángel Di María,Eden Hazard,0.8495773708074503
Paul Pogba,Pepe,0.8496258484878398
Pepe,Paul Pogba,0.8496258484878398
Pierre-Emerick Aubameyang,Dimitri Payet,0.8496680266647431
Dimitri Payet,Pierre-Emerick Aubameyang,0.8496680266647431
Blaise Matuidi,Eden Hazard,0.8496733031099462
Eden Hazard,Blaise Matuidi,0.8496733031099462
Claudio Marchisio,Pierre-Emerick Aubameyang,0.8497011094683028
Pierre-Emerick Aubameyang,Claudio Marchisio,0.8497011094683028
Leonardo Bonucci,Henrikh Mkhitaryan,0.8497153040441554
Henrikh Mkhitaryan,Leonardo Bonucci,0.8497153040441554
Laurent Koscielny,Dimitri Payet,0.8497302942201858
Dimitri Payet,Laurent Koscielny,0.8497302942201858
Sergio Busquets,David Silva,0.8497356667480348
David Silva,Sergio Busquets,0.8497356667480348
Marcelo,Arturo Vidal,0.8497539500646755
Arturo Vidal,Marcelo,0.8497539500646755
Laurent Koscielny,Claudio Marchisio,0.8497633794482046
Claudio Marchisio,Laurent Koscielny,0.8497633794482046
Alexis Sánchez,Juan Mata,0.8497647460806037
Juan Mata,Alexis Sánchez,0.8497647460806037
Alexandre Lacazette,Diego Costa,0.8497724214849522
Diego Costa,Alexandre Lacazette,0.8497724214849522
Marcelo,Christian Eriksen,0.8498008338072307
Christian Eriksen,Marcelo,0.8498008338072307
Dries Mertens,Dimitri Payet,0.8499031629432999
Dimitri Payet,Dries Mertens,0.8499031629432999
Miranda,Arturo Vidal,0.8499077383540102
Arturo Vidal,Miranda,0.8499077383540102
Claudio Marchisio,Dries Mertens,0.8499362549021615
Dries Mertens,Claudio Marchisio,0.8499362549021616
Christian Eriksen,Miranda,0.8499546305815752
Miranda,Christian Eriksen,0.8499546305815752
Diego Godín,Sergio Busquets,0.8499572598918101
Sergio Busquets,Diego Godín,0.8499572598918101
Arjen Robben,Sergio Ramos,0.8499608224015727
Sergio Ramos,Arjen Robben,0.8499608224015727
Sokratis,James Rodríguez,0.849990081766162
James Rodríguez,Sokratis,0.849990081766162
Neymar,Edinson Cavani,0.8500059794616804
Edinson Cavani,Neymar,0.8500059794616804
Lionel Messi,Miralem Pjanić,0.8500287461209026
Miralem Pjanić,Lionel Messi,0.8500287461209027
Ángel Di María,Sokratis,0.8500403137601956
Sokratis,Ángel Di María,0.8500403137601956
Arjen Robben,Piqué,0.8500613259066789
Piqué,Arjen Robben,0.8500613259066789
David Silva,David Silva,0.8500673459008422
Kevin De Bruyne,Arjen Robben,0.8500929790286109
Arjen Robben,Kevin De Bruyne,0.8500929790286109
Franck Ribéry,Thiago Silva,0.8500960879552114
Thiago Silva,Franck Ribéry,0.8500960879552114
Arjen Robben,Toni Kroos,0.8501069914008709
Toni Kroos,Arjen Robben,0.8501069914008709
Leonardo Bonucci,Filipe Luís,0.8501218943125706
Filipe Luís,Leonardo Bonucci,0.8501218943125707
Marcelo,Harry Kane,0.8501308096322289
Harry Kane,Marcelo,0.850130809632229
Blaise Matuidi,Sokratis,0.8501362983371339
Sokratis,Blaise Matuidi,0.8501362983371339
Coutinho,Sergio Busquets,0.8501551417622151
Sergio Busquets,Coutinho,0.8501551417622151
Arturo Vidal,Alexandre Lacazette,0.8501571306528933
Alexandre Lacazette,Arturo Vidal,0.8501571306528933
Mats Hummels,Marcelo,0.8501723375861283
Marcelo,Mats Hummels,0.8501723375861283
Franck Ribéry,Gareth Bale,0.8501821308727637
Gareth Bale,Franck Ribéry,0.8501821308727638
James Rodríguez,Romelu Lukaku,0.8501892470001591
Romelu Lukaku,James Rodríguez,0.8501892470001592
Alexandre Lacazette,Christian Eriksen,0.8502040366402581
Christian Eriksen,Alexandre Lacazette,0.8502040366402581
Ángel Di María,Romelu Lukaku,0.8502394907642911
Romelu Lukaku,Ángel Di María,0.8502394907642911
Harry Kane,Miranda,0.8502846661255282
Miranda,Harry Kane,0.8502846661255282
David Silva,Diego Godín,0.8502890255395466
Diego Godín,David Silva,0.8502890255395467
Zlatan Ibrahimović,Paul Pogba,0.8502949706496756
Paul Pogba,Zlatan Ibrahimović,0.8502949706496756
Henrikh Mkhitaryan,Eden Hazard,0.8503164075956117
Eden Hazard,Henrikh Mkhitaryan,0.8503164075956118
Marco Reus,Pepe,0.8503199856195912
Pepe,Marco Reus,0.8503199856195912
Miranda,Mats Hummels,0.8503262015951478
Mats Hummels,Miranda,0.8503262015951478
Romelu Lukaku,Blaise Matuidi,0.8503354978318339
Blaise Matuidi,Romelu Lukaku,0.8503354978318339
Diego Costa,Jérôme Boateng,0.8504495258053152
Jérôme Boateng,Diego Costa,0.8504495258053153
Neymar,Dimitri Payet,0.8504565771098141
Dimitri Payet,Neymar,0.8504565771098143
Edinson Cavani,Juan Mata,0.8504631881010424
Juan Mata,Edinson Cavani,0.8504631881010424
David Silva,Coutinho,0.8504869846496081
Coutinho,David Silva,0.8504869846496081
Claudio Marchisio,Neymar,0.850489690616494
Neymar,Claudio Marchisio,0.850489690616494
Willian,Cristiano Ronaldo,0.8505035628968138
Cristiano Ronaldo,Willian,0.850503562896814
Diego Godín,Diego Godín,0.8505107629876262
Harry Kane,Alexandre Lacazette,0.8505341690280441
Alexandre Lacazette,Harry Kane,0.8505341690280442
Vincent Kompany,Diego Costa,0.8505368280798772
Diego Costa,Vincent Kompany,0.8505368280798773
Jordi Alba,Antoine Griezmann,0.8505429161862964
Antoine Griezmann,Jordi Alba,0.8505429161862964
Paul Pogba,Pierre-Emerick Aubameyang,0.8505479757004243
Pierre-Emerick Aubameyang,Paul Pogba,0.8505479757004243
Thomas Müller,Leonardo Bonucci,0.850567852167718
Leonardo Bonucci,Thomas Müller,0.850567852167718
Alexandre Lacazette,Mats Hummels,0.8505757166856058
Mats Hummels,Alexandre Lacazette,0.8505757166856058
Laurent Koscielny,Paul Pogba,0.8506103077425532
Paul Pogba,Laurent Koscielny,0.8506103077425532
Antoine Griezmann,Iniesta,0.8506281074501769
Iniesta,Antoine Griezmann,0.8506281074501769
Lionel Messi,Cesc Fàbregas,0.8506342889019084
Cesc Fàbregas,Lionel Messi,0.8506342889019084
Toby Alderweireld,Cristiano Ronaldo,0.8506481333770339
Cristiano Ronaldo,Toby Alderweireld,0.8506481333770339
Pepe,Philipp Lahm,0.8506521595136345
Philipp Lahm,Pepe,0.8506521595136345
Sergio Busquets,Javi Martinez,0.8506707222596636
Javi Martinez,Sergio Busquets,0.8506707222596636
Diego Godín,Coutinho,0.8507087737212494
Coutinho,Diego Godín,0.8507087737212494
Eden Hazard,Filipe Luís,0.8507232854931343
Filipe Luís,Eden Hazard,0.8507232854931343
Henrikh Mkhitaryan,Sokratis,0.8507797532566738
Sokratis,Henrikh Mkhitaryan,0.8507797532566738
Arjen Robben,Thiago Silva,0.8507819751159493
Thiago Silva,Arjen Robben,0.8507819751159493
Dries Mertens,Paul Pogba,0.8507833554951958
Paul Pogba,Dries Mertens,0.8507833554951959
James Rodríguez,Franck Ribéry,0.8507948341146746
Franck Ribéry,James Rodríguez,0.8507948341146747
Alexis Sánchez,Marcelo,0.8508271597316284
Marcelo,Alexis Sánchez,0.8508271597316284
Arturo Vidal,Jérôme Boateng,0.8508345415120814
Jérôme Boateng,Arturo Vidal,0.8508345415120814
Santi Cazorla,Antoine Griezmann,0.8508451030394634
Antoine Griezmann,Santi Cazorla,0.8508451030394634
Ángel Di María,Franck Ribéry,0.8508451136672811
Franck Ribéry,Ángel Di María,0.8508451136672811
Gareth Bale,Arjen Robben,0.8508680874559272
Arjen Robben,Gareth Bale,0.8508680874559272
Christian Eriksen,Jérôme Boateng,0.8508814848744491
Jérôme Boateng,Christian Eriksen,0.8508814848744491
Coutinho,Coutinho,0.8509068305545251
Juan Mata,Dimitri Payet,0.8509140281205743
Dimitri Payet,Juan Mata,0.8509140281205743
Vincent Kompany,Arturo Vidal,0.8509218833101494
Arturo Vidal,Vincent Kompany,0.8509218833101494
Franck Ribéry,Blaise Matuidi,0.8509411891203548
Blaise Matuidi,Franck Ribéry,0.8509411891203548
Juan Mata,Claudio Marchisio,0.8509471594386362
Claudio Marchisio,Juan Mata,0.8509471594386363
Vincent Kompany,Christian Eriksen,0.8509688314914537
Christian Eriksen,Vincent Kompany,0.8509688314914537
Henrikh Mkhitaryan,Romelu Lukaku,0.8509791035223677
Romelu Lukaku,Henrikh Mkhitaryan,0.8509791035223677
Alexis Sánchez,Miranda,0.8509811422502206
Miranda,Alexis Sánchez,0.8509811422502206
Zlatan Ibrahimović,Marco Reus,0.8509896544485736
Marco Reus,Zlatan Ibrahimović,0.8509896544485736
David Silva,Javi Martinez,0.8510027663947024
Javi Martinez,David Silva,0.8510027663947025
Pepe,Sergio Ramos,0.8511319290933924
Sergio Ramos,Pepe,0.8511319290933924
Thomas Müller,Eden Hazard,0.8511695588267122
Eden Hazard,Thomas Müller,0.8511695588267122
Filipe Luís,Sokratis,0.8511868528659104
Sokratis,Filipe Luís,0.8511868528659104
Jérôme Boateng,Harry Kane,0.8512118803139186
Harry Kane,Jérôme Boateng,0.8512118803139186
Javi Martinez,Diego Godín,0.8512246899713467
Diego Godín,Javi Martinez,0.8512246899713467
Alexis Sánchez,Alexandre Lacazette,0.8512308495228982
Alexandre Lacazette,Alexis Sánchez,0.8512308495228982
Piqué,Pepe,0.8512325710758546
Pepe,Piqué,0.8512325710758546
Marco Reus,Pierre-Emerick Aubameyang,0.8512428662023087
Pierre-Emerick Aubameyang,Marco Reus,0.8512428662023087
Jérôme Boateng,Mats Hummels,0.8512534610769303
Mats Hummels,Jérôme Boateng,0.8512534610769303
Pepe,Kevin De Bruyne,0.8512642678106003
Kevin De Bruyne,Pepe,0.8512642678106003
Toni Kroos,Pepe,0.8512782994896122
Pepe,Toni Kroos,0.8512782994896122
Lionel Messi,David Alaba,0.8512846317171926
David Alaba,Lionel Messi,0.8512846317171927
Vincent Kompany,Harry Kane,0.8512992608474256
Harry Kane,Vincent Kompany,0.8512992608474256
Marco Reus,Laurent Koscielny,0.8513052491691888
Laurent Koscielny,Marco Reus,0.8513052491691888
Zlatan Ibrahimović,Philipp Lahm,0.8513220899459031
Philipp Lahm,Zlatan Ibrahimović,0.8513220899459032
Neymar,Paul Pogba,0.8513373427988024
Paul Pogba,Neymar,0.8513373427988024
Mats Hummels,Vincent Kompany,0.8513408458788801
Vincent Kompany,Mats Hummels,0.8513408458788801
Diego Costa,Robert Lewandowski,0.8513762796405309
Robert Lewandowski,Diego Costa,0.8513762796405309
Romelu Lukaku,Filipe Luís,0.8513862985210574
Filipe Luís,Romelu Lukaku,0.8513862985210574
Antoine Griezmann,Miralem Pjanić,0.8514081053671199
Miralem Pjanić,Antoine Griezmann,0.8514081053671199
Coutinho,Javi Martinez,0.8514228669171002
Javi Martinez,Coutinho,0.8514228669171002
Dries Mertens,Marco Reus,0.8514784383003816
Marco Reus,Dries Mertens,0.8514784383003817
James Rodríguez,Arjen Robben,0.8514812850481744
Arjen Robben,James Rodríguez,0.8514812850481744
Lionel Messi,Thiago,0.8515064035179595
Thiago,Lionel Messi,0.8515064035179595
İlkay Gündoğan,Lionel Messi,0.8515258291073631
Lionel Messi,İlkay Gündoğan,0.8515258291073631
Marcelo,Edinson Cavani,0.8515264749753213
Edinson Cavani,Marcelo,0.8515264749753213
Ángel Di María,Arjen Robben,0.8515316051680768
Arjen Robben,Ángel Di María,0.8515316051680769
Pierre-Emerick Aubameyang,Philipp Lahm,0.8515754006157353
Philipp Lahm,Pierre-Emerick Aubameyang,0.8515754006157354
Franck Ribéry,Henrikh Mkhitaryan,0.8515852532491885
Henrikh Mkhitaryan,Franck Ribéry,0.8515852532491887
Arjen Robben,Blaise Matuidi,0.8516277581381755
Blaise Matuidi,Arjen Robben,0.8516277581381756
Thomas Müller,Sokratis,0.851633369378158
Sokratis,Thomas Müller,0.851633369378158
Philipp Lahm,Laurent Koscielny,0.8516378079522567
Laurent Koscielny,Philipp Lahm,0.8516378079522567
Miranda,Edinson Cavani,0.8516805840558378
Edinson Cavani,Miranda,0.8516805840558378
Marek Hamšik,Lionel Messi,0.851742166159064
Lionel Messi,Marek Hamšik,0.8517421661590641
Robert Lewandowski,Arturo Vidal,0.8517617149075084
Arturo Vidal,Robert Lewandowski,0.8517617149075084
Paul Pogba,Juan Mata,0.851795267563503
Juan Mata,Paul Pogba,0.851795267563503
Zlatan Ibrahimović,Sergio Ramos,0.8518022373678124
Sergio Ramos,Zlatan Ibrahimović,0.8518022373678125
Christian Eriksen,Robert Lewandowski,0.8518087094251061
Robert Lewandowski,Christian Eriksen,0.8518087094251061
Dries Mertens,Philipp Lahm,0.8518110647390488
Philipp Lahm,Dries Mertens,0.8518110647390488
Leonardo Bonucci,Willian,0.8518155360170573
Willian,Leonardo Bonucci,0.8518155360170574
Thomas Müller,Romelu Lukaku,0.8518329196587208
Romelu Lukaku,Thomas Müller,0.8518329196587208
Jordi Alba,Cristiano Ronaldo,0.8518935453101251
Cristiano Ronaldo,Jordi Alba,0.8518935453101251
Piqué,Zlatan Ibrahimović,0.8519029586107878
Zlatan Ibrahimović,Piqué,0.8519029586107878
Jérôme Boateng,Alexis Sánchez,0.851909115928427
Alexis Sánchez,Jérôme Boateng,0.8519091159284271
Alexandre Lacazette,Edinson Cavani,0.8519304965689103
Edinson Cavani,Alexandre Lacazette,0.8519304965689103
Kevin De Bruyne,Zlatan Ibrahimović,0.8519346803082718
Zlatan Ibrahimović,Kevin De Bruyne,0.8519346803082718
Javi Martinez,Javi Martinez,0.8519392162323018
Zlatan Ibrahimović,Toni Kroos,0.8519487230379214
Toni Kroos,Zlatan Ibrahimović,0.8519487230379214
Pepe,Thiago Silva,0.8519542132216101
Thiago Silva,Pepe,0.8519542132216101
Leonardo Bonucci,Toby Alderweireld,0.8519603295093755
Toby Alderweireld,Leonardo Bonucci,0.8519603295093755
Marcelo,Dimitri Payet,0.8519778786550819
Dimitri Payet,Marcelo,0.851977878655082
Iniesta,Cristiano Ronaldo,0.8519788718544247
Cristiano Ronaldo,Iniesta,0.8519788718544247
Franck Ribéry,Filipe Luís,0.8519927382915893
Filipe Luís,Franck Ribéry,0.8519927382915894
Vincent Kompany,Alexis Sánchez,0.8519965680361465
Alexis Sánchez,Vincent Kompany,0.8519965680361465
Marco Verratti,Lionel Messi,0.8520012739790146
Lionel Messi,Marco Verratti,0.8520012739790146
Lionel Messi,Ivan Rakitić,0.8520032139671754
Ivan Rakitić,Lionel Messi,0.8520032139671754
Claudio Marchisio,Marcelo,0.8520110513953901
Marcelo,Claudio Marchisio,0.8520110513953902
Cesc Fàbregas,Antoine Griezmann,0.8520146307749341
Antoine Griezmann,Cesc Fàbregas,0.8520146307749342
Marco Reus,Neymar,0.8520328782069293
Neymar,Marco Reus,0.8520328782069294
Pepe,Gareth Bale,0.8520404442102774
Gareth Bale,Pepe,0.8520404442102775
Sergio Ramos,Pierre-Emerick Aubameyang,0.852055690905387
Pierre-Emerick Aubameyang,Sergio Ramos,0.8520556909053871
Laurent Koscielny,Sergio Ramos,0.8521181334397755
Sergio Ramos,Laurent Koscielny,0.8521181334397755
Miranda,Dimitri Payet,0.8521320694305405
Dimitri Payet,Miranda,0.8521320694305405
Harry Kane,Robert Lewandowski,0.8521394649038624
Robert Lewandowski,Harry Kane,0.8521394649038624
Pierre-Emerick Aubameyang,Piqué,0.8521564421179426
Piqué,Pierre-Emerick Aubameyang,0.8521564421179426
Miranda,Claudio Marchisio,0.8521652481744443
Claudio Marchisio,Miranda,0.8521652481744444
Mats Hummels,Robert Lewandowski,0.8521810909783599
Robert Lewandowski,Mats Hummels,0.8521810909783599
Pierre-Emerick Aubameyang,Kevin De Bruyne,0.8521881732542095
Kevin De Bruyne,Pierre-Emerick Aubameyang,0.8521881732542095
Santi Cazorla,Cristiano Ronaldo,0.8521962120242808
Cristiano Ronaldo,Santi Cazorla,0.8521962120242809
Pierre-Emerick Aubameyang,Toni Kroos,0.8522022201622697
Toni Kroos,Pierre-Emerick Aubameyang,0.8522022201622698
Laurent Koscielny,Piqué,0.8522188920358402
Piqué,Laurent Koscielny,0.8522188920358402
Radja Nainggolan,Lionel Messi,0.8522266219168271
Lionel Messi,Radja Nainggolan,0.8522266219168271
Kevin De Bruyne,Laurent Koscielny,0.8522506254975097
Laurent Koscielny,Kevin De Bruyne,0.8522506254975099
Toni Kroos,Laurent Koscielny,0.8522646734349916
Laurent Koscielny,Toni Kroos,0.8522646734349916
Henrikh Mkhitaryan,Arjen Robben,0.8522723419204026
Arjen Robben,Henrikh Mkhitaryan,0.8522723419204026
Dries Mertens,Sergio Ramos,0.8522914879437541
Sergio Ramos,Dries Mertens,0.8522914879437541
Philipp Lahm,Neymar,0.8523657212351932
Neymar,Philipp Lahm,0.8523657212351932
Alexandre Lacazette,Dimitri Payet,0.852382114425023
Dimitri Payet,Alexandre Lacazette,0.852382114425023
Dries Mertens,Piqué,0.8523922670380992
Piqué,Dries Mertens,0.8523922670380992
Claudio Marchisio,Alexandre Lacazette,0.8524153029047167
Alexandre Lacazette,Claudio Marchisio,0.8524153029047167
Eden Hazard,Willian,0.8524181253095516
Willian,Eden Hazard,0.8524181253095516
Dries Mertens,Kevin De Bruyne,0.8524240069556089
Kevin De Bruyne,Dries Mertens,0.852424006955609
Toni Kroos,Dries Mertens,0.8524380577509965
Dries Mertens,Toni Kroos,0.8524380577509965
Thomas Müller,Franck Ribéry,0.852439677556078
Franck Ribéry,Thomas Müller,0.852439677556078
Marco Reus,Juan Mata,0.8524911770922894
Juan Mata,Marco Reus,0.8524911770922894
Eden Hazard,Toby Alderweireld,0.852563021231333
Toby Alderweireld,Eden Hazard,0.852563021231333
Edinson Cavani,Jérôme Boateng,0.8526093204578613
Jérôme Boateng,Edinson Cavani,0.8526093204578613
Thiago Silva,Zlatan Ibrahimović,0.8526251690852418
Zlatan Ibrahimović,Thiago Silva,0.8526251690852418
Pepe,James Rodríguez,0.8526544866882944
James Rodríguez,Pepe,0.8526544866882944
David Alaba,Antoine Griezmann,0.8526660289149701
Antoine Griezmann,David Alaba,0.8526660289149701
Filipe Luís,Arjen Robben,0.8526801557359417
Arjen Robben,Filipe Luís,0.8526801557359417
Edinson Cavani,Vincent Kompany,0.8526968444445651
Vincent Kompany,Edinson Cavani,0.8526968444445651
Ángel Di María,Pepe,0.8527048761410737
Pepe,Ángel Di María,0.8527048761410737
Zlatan Ibrahimović,Gareth Bale,0.8527114679850557
Gareth Bale,Zlatan Ibrahimović,0.8527114679850557
Miralem Pjanić,Cristiano Ronaldo,0.8527601083777719
Cristiano Ronaldo,Miralem Pjanić,0.852760108377772
Pepe,Blaise Matuidi,0.8528011615942043
Blaise Matuidi,Pepe,0.8528011615942043
Philipp Lahm,Juan Mata,0.852824199153068
Juan Mata,Philipp Lahm,0.8528241991530681
Robert Lewandowski,Alexis Sánchez,0.8528374603115864
Alexis Sánchez,Robert Lewandowski,0.8528374603115864
Sergio Ramos,Neymar,0.852846457267311
Neymar,Sergio Ramos,0.852846457267311
Marcelo,Paul Pogba,0.8528602198627264
